,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
7688,jstet_283107,Ben Midland,,Ben Midland,Showing your compassion to another human takes less energy than hating him.,12,white,male,llm,llm,2770.0,3.4424797690644486,4
7690,jstet_283111,Ben Midland,,Ben Midland,Words and laws in this world made place for signs and symbols.,12,white,male,llm,llm,2770.0,3.4424797690644486,4
2656,jstet_204689,Ben Okri,,Ben Okri,Do you know what the luckiest thing is?’‘No.’‘It is to be at home everywhere.,16,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2662,jstet_271754,Ben Okri,,Ben Okri,"Stories can conquer fear, you know. They can make the heart bigger.",12,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2658,jstet_207904,Ben Okri,,Ben Okri,I love your loneliness. It is brave. It makes the universe want to protect you.,15,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2663,jstet_433232,Ben Okri,,Ben Okri,"The higher the artist, the fewer the gestures. The fewer the tools, the greater the imagination. The greater the will, the greater the secret failure.",25,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2655,jstet_152368,Ben Okri,,Ben Okri,A people are as healthy and confident as the stories they tell themselves. Sick storytellers can make nations sick.,19,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2660,jstet_214370,Ben Okri,,Ben Okri,The law is simple. Every experience is repeated or suffered till you experience it properly and fully the first time.,20,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2661,jstet_235395,Ben Okri,,Ben Okri,Understanding is a pure glass of water. All great truths have no taste. Hints of sweetness are coloured by the need for amazement.,23,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2657,jstet_204690,Ben Okri,,Ben Okri,"Maybe true travel is not the transportation of the body, but a change of perception, renewing the mind.",18,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2654,jstet_3099,Ben Okri,,Ben Okri,"The most authentic thing about us is our capacity to create, to overcome, to endure, to transform, to love and to be greater than our suffering.",26,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
2659,jstet_211466,Ben Okri,,Ben Okri,"He thought about how the camera makes one fall in love with an image of oneself, and perpetuates a false reality.",21,black,male,wikidata,wikidata,555000.0,5.744292983122676,10
7694,jstet_80523,Ben Robertson,,Ben Robertson,We have been told to ask about everything: Will it leave us free?,13,white,male,wikidata,llm,121000.0,5.08278537031645,1
7695,jstet_107215,Ben Sasse,,Ben Sasse,"A hallmark of virtuous adulthood is learning to find freedom in your work rather than freedom from your work, even when work might hurt.",24,white,male,wikidata,llm,800000.0,5.903089986991944,1
7696,jstet_431244,Ben Stiller,,Ben Stiller,I'm not an expert on the Malaysian sense of humor.,11,white,male,wikidata,llm,4410000.0,6.644438589467838,1
7697,jstet_409681,Ben Tillet,,Ben Tillet,God help the man who won't marry until he finds a perfect woman and God help him still more if he finds her.,24,white,male,wikidata,llm,9170.0,3.962369335670021,1
7698,jstet_498992,Ben Zobrist,,Ben Zobrist,"My dad was a pastor, so we were in church all the time.",13,white,male,wikidata,llm,196000.0,5.292256071356476,1
7699,jstet_99461,Benedict of Nursia,,Benedict of Nursia,"Idleness is the enemy of the soul; and therefore the brethren ought to be employed in manual labor at certain times, at others, in devout reading.",26,white,male,wikidata,llm,170000.0,5.230448921378274,1
266,jstet_241102,Benilde Little,,Benilde Little,Just take this as a warning. Know that there's always a price for not being yourself.,17,black,female,llm,llm,14000.0,4.146128,1
7700,jstet_411569,Benjamin Bradlee,,Benjamin Bradlee,News is the first rough draft of history.,8,white,male,wikidata,llm,15900.0,4.201397124320452,1
7701,jstet_273701,Benjamin Button,,Benjamin Button,You are meant to lose the people you love. How else would you know how important they are to you?,20,white,male,wikidata,llm,2150000.0,6.332438459915605,1
2664,jstet_133907,Benjamin Carson,,Benjamin Carson,There is no job more important than parenting. This I believe.,11,black,male,wikidata,wikidata,76900.0,4.885926,1
2667,jstet_477802,Benjamin Clementine,,Benjamin Clementine,Life is life. You have to learn how to forgive people and how to gain forgiveness for yourself.,18,black,male,wikidata,llm,156000.0,5.193124598354462,2
2666,jstet_473267,Benjamin Clementine,,Benjamin Clementine,"I was on the train; I did play, but I also played in bars, in the streets, at birthday parties for people who discovered me on the train.",28,black,male,wikidata,llm,156000.0,5.193124598354462,2
2670,jstet_429967,Benjamin E. Mays,,Benjamin E. Mays,"It isn't a calamity to die with dreams unfulfilled, but it is a calamity not to dream.",18,black,male,wikidata,wikidata,363000.0,5.559906625036112,5
2668,jstet_18917,Benjamin E. Mays,,Benjamin E. Mays,It is born in mind that the tragedy of life does not lie in not reaching the goal. The tragedy of life lies in having no goal to reach.,29,black,male,wikidata,wikidata,363000.0,5.559906625036112,5
2669,jstet_428277,Benjamin E. Mays,,Benjamin E. Mays,Honest communication is built on truth and integrity and upon respect of the one for the other.,17,black,male,wikidata,wikidata,363000.0,5.559906625036112,5
2671,jstet_432656,Benjamin E. Mays,,Benjamin E. Mays,"Not failure, but low aim is sin.",7,black,male,wikidata,wikidata,363000.0,5.559906625036112,5
2672,jstet_435585,Benjamin E. Mays,,Benjamin E. Mays,"If what is communicated is false, it can hardly be called communication.",12,black,male,wikidata,wikidata,363000.0,5.559906625036112,5
7702,jstet_7806,Benjamin Franklin Wade,,Benjamin Franklin Wade,Go to heaven for the climate and hell for the company.,11,white,male,wikidata,llm,9520.0,3.9786369483844735,1
7705,jstet_226319,Benjamin Kane Ethridge,,Benjamin Kane Ethridge,And I've learned to hit the brakes at these kinds of stop signs rather than t-boning a tanker truck filled with 200 proof mediocrity.,26,white,male,wikidata,llm,7440.0,3.871572935545879,2
7704,jstet_152007,Benjamin Kane Ethridge,,Benjamin Kane Ethridge,"Some are taxed on their success, true. Some are taxed on their survival, also true.",15,white,male,wikidata,llm,7440.0,3.871572935545879,2
2675,jstet_136356,Benjamin Kofi Quansah,,Benjamin Kofi Quansah,"I give 100% to my job because I love what I do. I get 101% in return. What great things love, attitude, passion, and hard work can accomplish!",28,black,male,llm,llm,4800.0,3.681241237375587,4
2676,jstet_369234,Benjamin Kofi Quansah,,Benjamin Kofi Quansah,The more Africa depends on aid the less opportunities it creates for its people,14,black,male,llm,llm,4800.0,3.681241237375587,4
2674,jstet_136355,Benjamin Kofi Quansah,,Benjamin Kofi Quansah,My passion is to keep my clients permanently satisfied with the quality of my work,15,black,male,llm,llm,4800.0,3.681241237375587,4
2673,jstet_136354,Benjamin Kofi Quansah,,Benjamin Kofi Quansah,Use your passion and expertise to provide long term value and innovative solutions for your clients,16,black,male,llm,llm,4800.0,3.681241237375587,4
2678,jstet_477453,Benjamin Watson,,Benjamin Watson,"Writing a book is not a small undertaking, but God placed it on my heart to trust Him with such a project.",22,black,male,wikidata,llm,130000.0,5.113943352306837,2
2677,jstet_428982,Benjamin Watson,,Benjamin Watson,The police officer's job is to respect the citizens that they are in control of.,16,black,male,wikidata,llm,130000.0,5.113943352306837,2
7706,jstet_419660,Benjamin Whichcote,,Benjamin Whichcote,Fear is the denomination of the Old Testament belief is the denomination of the New.,15,white,male,wikidata,llm,25100.0,4.399673721481038,1
2679,jstet_477023,Bennet Omalu,,Bennet Omalu,"Trust in the great American ingenuity. We can derive more intelligent, more brain-friendly ways we can play football.",19,black,male,wikidata,llm,118000.0,5.071882,1
7708,jstet_441563,Bennett Cerf,,Bennett Cerf,Fame - anyone who says he doesn't like it is crazy.,11,white,male,wikidata,llm,142000.0,5.152288344383057,2
7707,jstet_397296,Bennett Cerf,,Bennett Cerf,Middle age is when your old classmates are so gray and wrinkled and bald they don't recognize you.,19,white,male,wikidata,llm,142000.0,5.152288344383057,2
5371,jstet_495631,Berenice Abbott,,Berenice Abbott,Photography can never grow up if it imitates some other medium. It has to walk alone it has to be itself.,21,white,female,wikidata,wikidata,358000.0,5.553883026643875,2
5370,jstet_398009,Berenice Abbott,,Berenice Abbott,Some people are still unaware that reality contains unparalleled beauties. The fantastic and unexpected the ever-changing and renewing is nowhere so exemplified as in real life itself.,28,white,female,wikidata,wikidata,358000.0,5.553883026643875,2
2680,jstet_489614,Bernard Edwards,,Bernard Edwards,"Y'know, smile, dance, get crazy... we sure do while we're making it, because music is our leeezshure; it's my fun.",23,black,male,wikidata,llm,265000.0,5.423246,1
2683,jstet_22616,Bernard Kelvin Clive,,Bernard Kelvin Clive,"Don’t expect the world to dish you your wishes, go out and serve yourself.",15,black,male,llm,llm,34300.0,4.535294120042771,9
2689,jstet_30316,Bernard Kelvin Clive,,Bernard Kelvin Clive,Never let the occasional delays in your life dampen your dreams,11,black,male,llm,llm,34300.0,4.535294120042771,9
2685,jstet_28529,Bernard Kelvin Clive,,Bernard Kelvin Clive,"I’ve learned that no matter how inspired, fired up and motivated you might be, the dark clouds will always set in",22,black,male,llm,llm,34300.0,4.535294120042771,9
2690,jstet_38179,Bernard Kelvin Clive,,Bernard Kelvin Clive,It's better to dare to dream big and achieve half of your dreams than to dream small dreams and achieve all,22,black,male,llm,llm,34300.0,4.535294120042771,9
2682,jstet_22321,Bernard Kelvin Clive,,Bernard Kelvin Clive,"Masters today, were Starters Yesterday, so begin now.",8,black,male,llm,llm,34300.0,4.535294120042771,9
2687,jstet_29972,Bernard Kelvin Clive,,Bernard Kelvin Clive,"Without the rocks, the streams will lose their song",9,black,male,llm,llm,34300.0,4.535294120042771,9
2688,jstet_30268,Bernard Kelvin Clive,,Bernard Kelvin Clive,Permit no one to define you by your mistakes or your past,12,black,male,llm,llm,34300.0,4.535294120042771,9
2684,jstet_24272,Bernard Kelvin Clive,,Bernard Kelvin Clive,"I'm not in pursuit of happiness, I'm happiness in pursuit; ready to happen everywhere I go.",18,black,male,llm,llm,34300.0,4.535294120042771,9
2681,jstet_21713,Bernard Kelvin Clive,,Bernard Kelvin Clive,"Give people room to be what God created them to be, don't force them to fit into your own mold",21,black,male,llm,llm,34300.0,4.535294120042771,9
268,jstet_422106,Bernice Johnson Reagon,,Bernice Johnson Reagon,Today whenever women gather together it is not necessarily nurturing. It is coalition building. And if you feel the strain you may be doing some good work.,27,black,female,wikidata,wikidata,120000.0,5.079181246047625,2
267,jstet_399440,Bernice Johnson Reagon,,Bernice Johnson Reagon,Life's challenges are not supposed to paralyze you they're supposed to help you discover who you are.,19,black,female,wikidata,wikidata,120000.0,5.079181246047625,2
2693,jstet_491532,Bernie Mac,,Bernie Mac,There's no success story. Everybody's got a ghetto story. You always want to make it bigger than what it is.,22,black,male,wikidata,llm,1220000.0,6.086359830674748,4
2694,jstet_491879,Bernie Mac,,Bernie Mac,"Whatever success I've had, I always like to top it.",11,black,male,wikidata,llm,1220000.0,6.086359830674748,4
2692,jstet_455061,Bernie Mac,,Bernie Mac,You know you poor when you eatin' breakfast food late. You fryin' toast? At nine o'clock at night? With bacon? You're broke.,24,black,male,wikidata,llm,1220000.0,6.086359830674748,4
2691,jstet_430920,Bernie Mac,,Bernie Mac,My humor had changed from foolishness to making sense.,9,black,male,wikidata,llm,1220000.0,6.086359830674748,4
2696,jstet_447748,Berry Gordy,,Berry Gordy,"Motown was about music for all people - white and black, blue and green, cops and the robbers. I was reluctant to have our music alienate anyone.",26,black,male,wikidata,wikidata,508000.0,5.705864,2
2695,jstet_426287,Berry Gordy,,Berry Gordy,Today's business climate is not for me.,8,black,male,wikidata,wikidata,508000.0,5.705864,2
269,jstet_42491,Bertice Berry,,Bertice Berry,"I learned long ago that when change comes, you gotta slow down and take note of it. In the midst of that change is all the possibility in the world.",30,black,female,wikidata,llm,53800.0,4.730782,1
271,jstet_457226,Bessie Coleman,,Bessie Coleman,"I decided blacks should not have to experience the difficulties I had faced, so I decided to open a flying school and teach other black women to fly.",28,black,female,wikidata,wikidata,402000.0,5.60422605308447,2
270,jstet_404640,Bessie Coleman,,Bessie Coleman,Tell them that as soon as I can walk I'm going to fly!,14,black,female,wikidata,wikidata,402000.0,5.60422605308447,2
272,jstet_406600,Bessie Rowland James,,Bessie Rowland James,No matter how lofty you are in your department the responsibility for what your lowliest assistant is doing is yours.,20,black,female,wikidata,llm,1430.0,3.155336,1
273,jstet_420500,Bessie Smith,,Bessie Smith,It's a long old road but I know I'm gonna find the end.,15,black,female,wikidata,wikidata,737000.0,5.867467,1
5374,jstet_319825,Beth Garrod,,Beth Garrod,Luke is the sort of boy Taylor Swift could at least three songs out of.,15,white,female,wikidata,llm,81800.0,4.912753303671323,2
5373,jstet_160595,Beth Garrod,,Beth Garrod,The majority of boys think the highest form of creativity is weeing a pattern into snow.,16,white,female,wikidata,llm,81800.0,4.912753303671323,2
5377,jstet_194667,Beth Nimmo,,Beth Nimmo,"A friend is someone who can brighten your day with a simple smile, when others try to do it with a thousand words.",23,white,female,wikidata,llm,18100.0,4.2576785748691846,4
5375,jstet_16250,Beth Nimmo,,Beth Nimmo,There's no safety outside of God.,7,white,female,wikidata,llm,18100.0,4.2576785748691846,4
5376,jstet_40182,Beth Nimmo,,Beth Nimmo,I writeNotFor the sake of gloryNot For the sake of fameNotFor the sake of successBut for the sake of my soul,21,white,female,wikidata,llm,18100.0,4.2576785748691846,4
5378,jstet_201542,Beth Nimmo,,Beth Nimmo,"Eternity is not just looking to the future and our place with God in Heaven, but it is looking at our Eternity as if it were only moments away.",29,white,female,wikidata,llm,18100.0,4.2576785748691846,4
5382,jstet_60094,Beth Revis,,Beth Revis,...that was before I'd started thinking about how life stuck on a ship wouldn't be so bad if Elder walked around pantless more.,25,white,female,wikidata,llm,548000.0,5.738780558484369,9
5388,jstet_211359,Beth Revis,,Beth Revis,"We are, at least in part, who we remember ourselves to be. Take away our memories, and you take away our selves.",22,white,female,wikidata,llm,548000.0,5.738780558484369,9
5384,jstet_127848,Beth Revis,,Beth Revis,Family is never really gone.,5,white,female,wikidata,llm,548000.0,5.738780558484369,9
5389,jstet_216679,Beth Revis,,Beth Revis,Failure makes the success worth it.,6,white,female,wikidata,llm,548000.0,5.738780558484369,9
5381,jstet_59206,Beth Revis,,Beth Revis,"But Amy,"" Elder says. ""Space suits!",6,white,female,wikidata,llm,548000.0,5.738780558484369,9
5386,jstet_160423,Beth Revis,,Beth Revis,Be fearless. Write what you want. Write how you want. Create art.,12,white,female,wikidata,llm,548000.0,5.738780558484369,9
5387,jstet_198432,Beth Revis,,Beth Revis,"And I try to remember if this happened before, because this is a memory I would want to keep.But there is no echo of it in my mind.",29,white,female,wikidata,llm,548000.0,5.738780558484369,9
5383,jstet_67268,Beth Revis,,Beth Revis,Is almost a good enough reason for fear ?,8,white,female,wikidata,llm,548000.0,5.738780558484369,9
5380,jstet_2171,Beth Revis,,Beth Revis,"Choice or no, my heart is his.",7,white,female,wikidata,llm,548000.0,5.738780558484369,9
5392,jstet_470166,Betsey Johnson,,Betsey Johnson,Hard times always lead to something great.,7,white,female,wikidata,llm,4650000.0,6.6674529528899535,4
5390,jstet_342789,Betsey Johnson,,Betsey Johnson,"Girls do not dress for boys. They dress for themselves and, of course, each other. If girls dressed for boys they’d just walk around naked at all times.",29,white,female,wikidata,llm,4650000.0,6.6674529528899535,4
5391,jstet_457068,Betsey Johnson,,Betsey Johnson,"With over 3 million women battling breast cancer today, everywhere you turn there is a mother, daughter, sister, or friend who has been affected by breast cancer.",27,white,female,wikidata,llm,4650000.0,6.6674529528899535,4
5393,jstet_475290,Betsey Johnson,,Betsey Johnson,"I used to design for my body, which was flat-chested with big hips. That's why my clothes were tight on top with full skirts.",26,white,female,wikidata,llm,4650000.0,6.6674529528899535,4
5401,jstet_428186,Bette Midler,,Bette Midler,"I hope to keep entertaining in some way until I can't physically entertain any longer. It's what I was born to do, and I love this profession.",29,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5397,jstet_397287,Bette Midler,,Bette Midler,After thirty a body has a mind of its own.,10,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5396,jstet_156526,Bette Midler,,Bette Midler,"If only I'd known my differentness would be an asset, then my earlier life would have been much easier.",20,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5402,jstet_449094,Bette Midler,,Bette Midler,"After thirty, a body has a mind of its own.",10,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5398,jstet_416264,Bette Midler,,Bette Midler,Me I'm just a hack. I'm just a schlep-per. I just do what I can do.,19,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5395,jstet_5720,Bette Midler,,Bette Midler,The worst part of success is trying to find someone who is happy for you.,15,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5400,jstet_420891,Bette Midler,,Bette Midler,I have my standards. They may be low but I have them.,12,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5399,jstet_417170,Bette Midler,,Bette Midler,Cherish forever what makes you unique 'cuz you're really a yawn if it goes!,15,white,female,wikidata,llm,3000000.0,6.477121254719663,8
5403,jstet_279616,Beverley Malcolm,,Beverley Malcolm,Ever day is a chance given to better your yesterday and brighten your tomorrow,14,white,female,wikidata,llm,8510.0,3.929929560084588,1
274,jstet_273110,Beverley Sylvester,,Beverley Sylvester,Every silver spoon is tarnished.,5,black,female,llm,llm,1360.0,3.133539,1
282,jstet_471322,Beyoncé Knowles,,Beyonce Knowles,"To be able to travel the world, especially to places I never thought I'd be... it's really, you know, still fascinating for me.",25,black,female,wikidata,llm,1490000.0,6.173186268412274,8
277,jstet_440699,Beyoncé Knowles,,Beyonce Knowles,"I wanted to be famous for my music and my talent, and I always wished I could cut it out when I left the stage.",25,black,female,wikidata,llm,1490000.0,6.173186268412274,8
276,jstet_439830,Beyoncé Knowles,,Beyonce Knowles,Power means happiness power means hard work and sacrifice.,9,black,female,wikidata,llm,1490000.0,6.173186268412274,8
279,jstet_447895,Beyoncé Knowles,,Beyonce Knowles,"I discovered after going to music festivals that I am a rock fan. I love the guitars, the phrasing, and the abandon of rock fans.",25,black,female,wikidata,llm,1490000.0,6.173186268412274,8
283,jstet_478205,Beyoncé Knowles,,Beyonce Knowles,"We all have our imperfections. But I'm human, and you know, it's important to concentrate on other qualities besides outer beauty.",23,black,female,wikidata,llm,1490000.0,6.173186268412274,8
281,jstet_470356,Beyoncé Knowles,,Beyonce Knowles,The great thing about McDonald's is that they have a lot of different things on the menu. I love their salads.,22,black,female,wikidata,llm,1490000.0,6.173186268412274,8
278,jstet_445060,Beyoncé Knowles,,Beyonce Knowles,"Tina Turner is someone that I admire, because she made her strength feminine and sexy.",15,black,female,wikidata,llm,1490000.0,6.173186268412274,8
275,jstet_427897,Beyoncé Knowles,,Beyonce Knowles,I just hope people don't get sick of us. I'm sick of us and I'm in Destiny's Child.,22,black,female,wikidata,llm,1490000.0,6.173186268412274,8
286,jstet_138799,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,"To move from here to there, sometimes there is a need to suspend the present realities; they can be a distraction.",21,black,female,llm,llm,37600.0,4.575187844927661,9
292,jstet_195296,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,"Though your dream may be birth by you, it has eternal potential to impact lives and generations even after you.",20,black,female,llm,llm,37600.0,4.575187844927661,9
288,jstet_159571,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,Success should be an ambition within the parameters of Purpose.,10,black,female,llm,llm,37600.0,4.575187844927661,9
293,jstet_195297,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,"In walking or working your dream, arriving is a bad thing, because arriving makes you do things you said you wouldn’t do when you started.",26,black,female,llm,llm,37600.0,4.575187844927661,9
285,jstet_138772,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,Success is possible to anyone who sets his heart to it. Whatever we dream of can become reality if we put ourselves to work.,24,black,female,llm,llm,37600.0,4.575187844927661,9
290,jstet_163989,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,Where you have been isn't half as important as where you are headed. Keep your sights and focus on the future.,22,black,female,llm,llm,37600.0,4.575187844927661,9
291,jstet_181454,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,Erase those negative tapes playing in your head. Ask the Holy Spirit to help you forget. He can cast your hurt in forgetfulness.,23,black,female,llm,llm,37600.0,4.575187844927661,9
287,jstet_138956,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,"No person wakes up and finds themselves on the world stage. When that happens, it is in the movies.",19,black,female,llm,llm,37600.0,4.575187844927661,9
284,jstet_96435,Bidemi Mark-Mordi,,Bidemi Mark-Mordi,Stop praying that God should make you a leader if you are not ready to do hard work.,18,black,female,llm,llm,37600.0,4.575187844927661,9
301,jstet_327054,Bijou Hunter,,Bijou Hunter,"CANDY: I’d rather fearlessly make a mess than sit around worrying about how bad it’ll be, but that’s just me.",23,black,female,llm,llm,7140.0,3.853698,8
296,jstet_115965,Bijou Hunter,,Bijou Hunter,"If you love her, that's all that matters.",9,black,female,llm,llm,7140.0,3.853698,8
295,jstet_115964,Bijou Hunter,,Bijou Hunter,I need to stop thinking about how people see me and figure out who I am. Faking it isn't working. We should focus on being happy....Just happy.,29,black,female,llm,llm,7140.0,3.853698,8
298,jstet_248755,Bijou Hunter,,Bijou Hunter,"Say you’re beautiful,” I whispered, stroking her. “I’m beautiful.” “Good,” I murmured, kissing her jaw then moving south. “Say it again.",23,black,female,llm,llm,7140.0,3.853698,8
302,jstet_393283,Bijou Hunter,,Bijou Hunter,"You tempt the devil,” he whispered then laid his head down and sighed. “Angels always do.",16,black,female,llm,llm,7140.0,3.853698,8
300,jstet_327053,Bijou Hunter,,Bijou Hunter,CANDY: I’ll be in a world of pain that no amount of worrying ahead of time will prepare me for. Why suffer in preparation for suffering?,27,black,female,llm,llm,7140.0,3.853698,8
297,jstet_115966,Bijou Hunter,,Bijou Hunter,ZANE: Everyone has an ex they regret.,7,black,female,llm,llm,7140.0,3.853698,8
294,jstet_29736,Bijou Hunter,,Bijou Hunter,SALLY: Grab what you want and hope for the best.,10,black,female,llm,llm,7140.0,3.853698,8
2697,jstet_198034,Bill Gunn,,Bill Gunn,To remember a man’s name is to give him eternal life,12,black,male,wikidata,wikidata,46800.0,4.670246,1
2698,jstet_53730,Bill Strickland,,Bill Strickland,"Trust your passion, identify your dreams, and find the courage to share them with others, no matter how many times they call you a fool.",25,black,male,wikidata,llm,45700.0,4.659916,1
2699,jstet_198021,Bill T. Jones,,Bill T. Jones,"Slavery is a memory of something we cannot remember, and yet we cannot forget.",14,black,male,wikidata,wikidata,149000.0,5.173186,1
305,jstet_404533,Billie Holiday,,Billie Holiday,I'm always making a comeback but nobody ever tells me where I've been.,15,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
311,jstet_462446,Billie Holiday,,Billie Holiday,I never had a chance to play with dolls like other kids. I started working when I was six years old.,21,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
307,jstet_426061,Billie Holiday,,Billie Holiday,I never hurt nobody but myself and that's nobody's business but my own.,15,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
312,jstet_484053,Billie Holiday,,Billie Holiday,"Mom and Pop were just a couple of kids when they got married. He was eighteen, she was sixteen and I was three.",23,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
304,jstet_403377,Billie Holiday,,Billie Holiday,If I don't have friends then I ain't nothing.,11,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
309,jstet_434077,Billie Holiday,,Billie Holiday,"Love is like a faucet, it turns off and on.",10,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
310,jstet_447877,Billie Holiday,,Billie Holiday,"No two people on earth are alike, and it's got to be that way in music or it isn't music.",22,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
306,jstet_425956,Billie Holiday,,Billie Holiday,There's no damn business like show business - you have to smile to keep from throwing up.,17,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
303,jstet_40290,Billie Holiday,,Billie Holiday,"If I'm going to sing like someone else, then I don't need to sing at all.",18,black,female,wikidata,wikidata,4620000.0,6.664641975556125,9
2700,jstet_447802,Billy Higgins,,Billy Higgins,"There's so much beautiful music in the world, and the kids are getting robbed.",15,black,male,wikidata,llm,234000.0,5.369216,1
313,jstet_269548,Bim Adewunmi,,Bim Adewunmi,"Pain is not to be buried away, in my mother’s book: you stomp and rave until it hurts a little less."" -Buzzfeed Article",24,black,female,wikidata,llm,206000.0,5.313867,1
2702,jstet_496977,Binyavanga Wainaina,,Binyavanga Wainaina,I want to be fighting for a society accountable towards its citizens.,12,black,male,wikidata,llm,167000.0,5.222716471147583,2
2701,jstet_156665,Binyavanga Wainaina,,Binyavanga Wainaina,"Cloud travel is well and good when you have mastered the landings. I never have. I must live, not dream about living.",22,black,male,wikidata,llm,167000.0,5.222716471147583,2
2703,jstet_384359,Bishop Ronnie Crudup,,Bishop Ronnie Crudup,You can not love someone you do not appreciate and you can not appreciate what you do not see.,19,black,male,llm,llm,2190.0,3.340444,1
2704,jstet_334224,Biyi Bandele-Thomas,,Biyi Bandele-Thomas,"As Ossie Jones crept out of his body and into the mist, his heart murmured till it was silent.",19,black,male,wikidata,llm,7420.0,3.870404,1
314,jstet_426427,Blac Chyna,,Blac Chyna,I am just as comfortable in sweats and sneakers as I am in a dress and heels. Attitude is everything!,20,black,female,wikidata,llm,2130000.0,6.32838,1
315,jstet_148685,Black Barbie,,Black Barbie,"Dream It, Believe In It, And Achieve It.",8,black,female,wikidata,llm,2080000.0,6.318063,1
2705,jstet_491081,Blair Underwood,,Blair Underwood,It's about strengthening the relationship and the bond of parent to child.,13,black,male,wikidata,llm,500000.0,5.69897,1
316,jstet_457811,Blu Cantrell,,Blu Cantrell,I feel like I'm a very good role model for women.,12,black,female,wikidata,llm,249000.0,5.396199,1
7711,jstet_451703,Bob Graham,,Bob Graham,"During the Cold War, we gathered information by listening to the Soviets, taking pictures of the Soviets, and we allowed our human intelligence to decline.",25,white,male,wikidata,llm,388000.0,5.588831725594207,2
7710,jstet_451702,Bob Graham,,Bob Graham,We need to make a greater investment in human intelligence.,10,white,male,wikidata,llm,388000.0,5.588831725594207,2
2706,jstet_471961,Bob Hayes,,Bob Hayes,Soul travel can be a general expansion of awareness and knowingness or conscious experience of the heavenly worlds.,18,black,male,wikidata,llm,285000.0,5.454845,1
7713,jstet_496774,Bob Kahn,,Bob Kahn,You can't gaze in the crystal ball and see the future. What the Internet is going to be in the future is what society makes it.,27,white,male,wikidata,llm,49000.0,4.690196080028514,2
7712,jstet_438631,Bob Kahn,,Bob Kahn,"For computer communications, computers talk in little bursts. They're not continuous like speech.",14,white,male,wikidata,llm,49000.0,4.690196080028514,2
2707,jstet_37352,Bob Kaufman,,Bob Kaufman,"Streets paved with opal sadness,Lead me counterclockwise, to pockets of joy,And jazz.",14,black,male,wikidata,llm,82900.0,4.918555,1
7715,jstet_436171,Bob Lemon,,Bob Lemon,The two most important things in life are good friends and a strong bullpen.,14,white,male,wikidata,llm,188000.0,5.27415784926368,2
7714,jstet_403368,Bob Lemon,,Bob Lemon,The two most important things in life are good friends and a strong bull pen.,15,white,male,wikidata,llm,188000.0,5.27415784926368,2
7718,jstet_458158,Bob Nelson,,Bob Nelson,"You get the best effort from others not by lighting a fire beneath them, but by building a fire within.",20,white,male,wikidata,llm,344000.0,5.53655844257153,4
7719,jstet_486092,Bob Nelson,,Bob Nelson,"People may take a job for more money, but they often leave it for more recognition.",16,white,male,wikidata,llm,344000.0,5.53655844257153,4
7717,jstet_456751,Bob Nelson,,Bob Nelson,Take time to appreciate employees and they will reciprocate in a thousand ways.,13,white,male,wikidata,llm,344000.0,5.53655844257153,4
7716,jstet_69772,Bob Nelson,,Bob Nelson,An employee's motivation is a direct result of the sum of interactions with his or her manager.,18,white,male,wikidata,llm,344000.0,5.53655844257153,4
7721,jstet_436051,Bob Parsons,,Bob Parsons,"The Internet has changed everything. We expect to know everything instantly. If you don't understand digital communication, you're at a disadvantage.",23,white,male,wikidata,llm,114000.0,5.056904851336473,2
7720,jstet_86372,Bob Parsons,,Bob Parsons,You got to go down a lot of wrong roads to find the right one.,15,white,male,wikidata,llm,114000.0,5.056904851336473,2
