,quote_id,author_clean,author_alt_name,author_raw,quote,quote_words,race,gender,gender_source,race_source,google_hits,log10_hits,to_sample
900,jstet_495589,Brandy Norwood,,Brandy Norwood,"There's a lot of people out there who go through hard times, and they feel alone. They feel like nobody is there. But I'm in the same boat.",30,black,female,wikidata,wikidata,364000.0,5.561101383649056,2
1775,jstet_323835,Britany Lopez,,Britany Lopez,"I don't need anybody to handle my problems, only I am capable of solving them my self.",18,latino,female,llm,llm,28300.0,4.451786435524291,4
383,jstet_346886,Brother Yun,,Brother Yun,"Our heavenly Father is great in mercy,He feeds and clothes us everyday, We will worship and humbly learn from himFor our Lord clothes the grass of the field.",29,asian,male,wikidata,llm,39600.0,4.597695185925512,4
1279,jstet_472202,Brownie McGhee,,Brownie McGhee,"My guitar was loud as hell, and I had no sympathy for anybody else.",14,black,male,wikidata,wikidata,672000.0,5.827369,1
2956,jstet_391085,Bruce Sterling,,Bruce Sterling,Death defeats us in the end. But our children are our revenge against it.,14,white,male,wikidata,llm,241000.0,5.382017042574868,4
2959,jstet_478489,Buddy Holly,,Buddy Holly,I'm not trying to stump anybody... it's the beauty of the language that I'm interested in.,19,white,male,wikidata,llm,4080000.0,6.61066016308988,2
1282,jstet_234829,C.J. Anderson,,C.J. Anderson,Heaven has no idea its Queen is on the edge of suicide.,12,black,male,wikidata,llm,215000.0,5.332438459915605,9
1777,jstet_206558,Camile Souza,,Camile Souza,"Love does whatever it does, whenever it wants to do it.",11,latino,female,llm,llm,62000.0,4.792392,1
1778,jstet_456985,Camille Guaty,,Camille Guaty,I still get the jitters every time I start a new job! I love it - makes you feel alive.,19,latino,female,wikidata,llm,236000.0,5.372912,1
2086,jstet_274915,Camilo Garzon,,Camilo Garzon,"And then comes the realization. That although a house was taken from you, you can still build a home in a wine jar.",23,latino,male,llm,llm,149000.0,5.173186,1
2962,jstet_415577,Cardinal Newman,,Cardinal Newman,Reason is God's gift but so are the passions. Reason is as guilty as passion.,16,white,male,wikidata,llm,914000.0,5.960946195733832,2
1780,jstet_302188,Carina Aguilar,,Carina Aguilar,"Put love in everything you do. If you can't, then maybe you shouldn't do.",16,latino,female,llm,llm,73600.0,4.866877814337498,2
2088,jstet_23672,Carlos Barrios,,Carlos Barrios,"my child, if you want to have a beautiful and happy life... 2 things you need... learn the art of love and practice it with your beloved one.",28,latino,male,wikidata,llm,1320000.0,6.12057393120585,2
2096,jstet_100140,Carlos Castañeda,,Carlos Castañeda,"The average man is hooked to his fellow men, while the warrior is hooked only to infinity.",17,latino,male,wikidata,llm,2860000.0,6.456366033129043,9
2098,jstet_326590,Carlos Castillo,,Carlos Castillo,"Your price makes a statement about your credibility. The more you charge, the more people respect you!",17,latino,male,wikidata,llm,4850000.0,6.685742,1
2101,jstet_131041,Carlos Fuentes,,Carlos Fuentes,Power does not alter a man's character. It merely reveals it.,12,latino,male,wikidata,llm,2100000.0,6.32221929473392,9
2109,jstet_233449,Carlos Marin,,Carlos Marin,Everyone is operating and running their lives at their current level of conscious awareness.,14,latino,male,wikidata,llm,390000.0,5.591065,1
386,jstet_403378,Carlos P. Romulo,,Carlos P. Romulo,Brotherhood is the very price and condition of man's survival.,11,asian,male,wikidata,llm,214000.0,5.330414,1
2110,jstet_15515,Carlous Ruiz Zafon,,Carlous Ruiz Zafon,Quid quo pro - you cant get something from nothing .,9,latino,male,llm,llm,4660000.0,6.668386,1
1291,jstet_305922,Carlton D. Pearson,,Carlton D. Pearson,"Hell was never God's intention. It is man's invention. It is a human-manufactured religious icon, no less idolatrous than deifying a statue.",25,black,male,wikidata,llm,22900.0,4.359835482339888,2
1292,jstet_230677,Carlton Smith,,Carlton Smith,All that is necessary for evil to prevail is for good people to do nothing.,15,black,male,wikidata,llm,124000.0,5.093422,1
1781,jstet_105784,Carmen Agra Deedy,,Carmen Agra Deedy,"Because there is no nation so powerful it cannot be wounded, nor a people so small they cannot offer mighty comfort.",21,latino,female,wikidata,llm,113000.0,5.053078,1
1782,jstet_283775,Carmen Ferreiro-Esteban,,Carmen Ferreiro-Esteban,"Kneel!” he ordered. My head raised in defiance, I stepped forward. “I am Princess Andrea de Montemaior. I will kneel to no one,” I said to the shadows inside.",29,latino,female,llm,llm,5470.0,3.737987,1
1785,jstet_485847,Carolina Herrera,,Carolina Herrera,"Money doesn't buy elegance. You can take an inexpensive sheath, add a pretty scarf, gray shoes, and a wonderful bag, and it will always be elegant.",27,latino,female,wikidata,llm,42900000.0,7.632457292184724,4
38,jstet_104128,Catherine Chung,,Catherine Chung,Each life contains as much meaning as all of history.,10,asian,female,wikidata,llm,67700.0,4.830589,1
1788,jstet_495336,Celia Cruz,,Celia Cruz,"I always clean before the cleaning lady comes. If not, when I come home, I can't find anything. Cleaning ladies are always hiding things you leave out.",28,latino,female,wikidata,llm,3200000.0,6.50515,1
2112,jstet_216519,Cesar Nascimento,,Cesar Nascimento,"Maybe you think life is not worth living, but is death worth dying for?",14,latino,male,wikidata,llm,312000.0,5.494154594018442,2
2114,jstet_453187,Cesar Pelli,,Cesar Pelli,I always look forward to the next project. That is one of the wonderful things about architecture - you always can hope for another project to design.,26,latino,male,wikidata,llm,301000.0,5.478566495593843,2
2115,jstet_468183,Cesar Romero,,Cesar Romero,I'm 86 and my doctor used to tell me to slow down - at least he did until he dropped dead.,21,latino,male,wikidata,llm,950000.0,5.977724,1
2133,jstet_355214,César Vallejo,,César Vallejo,The pure and poorly adapted one who crashed against the world of fakes and cheats.,15,latino,male,wikidata,llm,8680000.0,6.938519725176492,4
387,jstet_396917,Chao-Ming Wu,,Chao-Ming Wu,In speculative buildings which is most of our business there are really only three chances to make architecture: the lobby or entrance sequence the top and the elevator cab.,29,asian,male,llm,llm,4990.0,3.698101,1
1293,jstet_168433,Charles A. Brown II,,Charles A. Brown II,VISION is the voice inside that transcends words and shines through the initiation!,13,black,male,llm,llm,4700.0,3.672098,1
2965,jstet_766,Charles Bukowski,,Charles Bukowski,"some moments are nice, some arenicer, some are even worthwritingabout.",10,white,male,wikidata,llm,3390000.0,6.5301996982030825,9
1294,jstet_495865,Charles Evers,,Charles Evers,"And we never got the mule, let alone the forty acres.",11,black,male,wikidata,llm,29700.0,4.472756,1
2973,jstet_416405,Charles Lutwidge Dodgson,,Charles Lutwidge Dodgson,If you limit your actions in life to things that nobody can possibly find fault with you will not do much.,21,white,male,wikidata,wikidata,435000.0,5.638489256954637,1
1295,jstet_341571,Charles Phillips,,Charles   Phillips,"THE FIGHTING IN THE PEACH ORCHARD AT GETTYSBURGPROLOGUE""The same young men who crowded each other as they faced the recruiters' tables now crowded each other as they died.",29,black,male,llm,llm,346000.0,5.539076,1
2975,jstet_414355,Charles Sanders Peirce,,Charles Sanders Peirce,We one and all of us have an instinct to pray and this fact constitutes an invitation from God to pray.,21,white,male,wikidata,llm,858000.0,5.933487287848705,2
2978,jstet_457121,Charles V,,Charles V,"I speak Spanish to God, Italian to women, French to men, and German to my horse.",16,white,male,wikidata,llm,3470000.0,6.540329474790874,2
901,jstet_407413,Charleszetta Waddles,,Charleszetta Waddles,I believe that you cannot go any further than you can think. I certainly believe if you don't desire a thing you will never get it.,27,black,female,wikidata,wikidata,4060.0,3.608526,1
2116,jstet_491693,Charlie Gonzalez,,Charlie Gonzalez,"After a lifetime of working, raising families, and contributing to the success of this nation in countless other ways, senior citizens deserve to retire with dignity.",26,latino,male,wikidata,llm,99900.0,4.999565,1
2122,jstet_491605,Charlie Sheen,,Charlie Sheen,"The only thing I'm addicted to is winning. This bootleg cult, arrogantly referred to as Alcoholics Anonymous, reports a 5 percent success rate. My success rate is 100 percent.",30,latino,male,wikidata,wikidata,5420000.0,6.733999286538387,4
2123,jstet_435854,Cheech Marin,,Cheech Marin,Loyalty and communication are always rewarded in sports.,8,latino,male,wikidata,llm,477000.0,5.678518,1
388,jstet_496714,Chen Guangcheng,,Chen Guangcheng,How a society treats its disabled is the true measure of a civilization.,13,asian,male,wikidata,llm,111000.0,5.045323,1
1789,jstet_338328,Cherríe L. Moraga,,Cherríe L. Moraga,"The political writer, then is the ultimate optimist, believing people are capable of change and using words as one way to try and penetrate the privatism of our lives.",29,latino,female,wikidata,llm,9190.0,3.963316,1
1790,jstet_108505,Cheryl Aguiar,,Cheryl Aguiar,"Never stop exploring... with Mother Nature by your side, the possibilities are endless.",13,latino,female,llm,llm,16200.0,4.209515,1
2124,jstet_162043,Chris E. Martinez,,Chris E. Martinez,All roads lead to success. Yours...or someone else's.,10,latino,male,llm,llm,3570.0,3.552668,1
2980,jstet_458741,Chris Klein,,Chris Klein,"Well, there's nothing better than putting your feet up on a Sunday afternoon and grabbing a good book.",19,white,male,wikidata,llm,332000.0,5.521138083704036,2
2987,jstet_367234,Chris Vonada,,Chris Vonada,"Love is the action verb of life, and of the heart.",11,white,male,llm,llm,2010.0,3.3031960574204886,8
2127,jstet_173051,Christian O. Ortiz,,Christian O. Ortiz,In life do what you want. Becauseyou'll regret it later on when you can nolonger do it,18,latino,male,llm,llm,2370.0,3.374748346010104,5
1791,jstet_472331,Christian Serratos,,Christian Serratos,I make a fabulous tofurkey for Thanksgiving. My Mexican-Italian family can't tell the difference.,16,latino,female,wikidata,llm,329000.0,5.517196,1
2991,jstet_226284,Christopher Bram,,Christopher Bram,"Death is almost never timely, even for the old.",9,white,male,wikidata,llm,28900.0,4.460897842756548,9
1296,jstet_149638,Christopher Harris,,Christopher  Harris,I'm a minicamp body in 102-degree heat getting screamed at by the only other man my size: a middle-aged receivers coach they call Bow Wow.,28,black,male,llm,llm,394000.0,5.595496,1
1297,jstet_257491,Christopher John Farley,,Christopher John Farley,"Whisper to the flashing water your real name, write your signature in the sand, and shout your identity to the sky until it answers to you in thunder.",28,black,male,wikidata,llm,28000.0,4.447158,1
3006,jstet_473485,Christopher Nolan,,Christopher Nolan,"I've always been a movie guy, movies have been my thing. I love movies, all kinds of movies.",19,white,male,wikidata,llm,9060000.0,6.957128197676813,8
2130,jstet_239082,Christopher Soto,,Christopher Soto,Language is where the tongue fails itself over & over again.,10,latino,male,wikidata,llm,198000.0,5.296665,1
2629,jstet_315713,Christy Birmingham,,Christy Birmingham,Let's go for our dreams and be stronger than any obstacles.,12,white,female,llm,llm,10200.0,4.008600171761918,2
3010,jstet_317553,Chuck Lorre,,Chuck Lorre,"For the record, I do have genitals; and they are functional and aesthetically pleasing.",14,white,male,wikidata,llm,621000.0,5.79309160017658,4
39,jstet_121754,Cindy Pon,,Cindy Pon,There are thousands of other women to choose from. You understand me? And this court runs on ambition alone.,19,asian,female,wikidata,llm,350000.0,5.544068,1
2631,jstet_126871,Claire Fuller,,Claire Fuller,Flora would have liked to ask her parents why the words ‘to father’ have such a different meaning from the words ‘to mother’.,23,white,female,wikidata,llm,409000.0,5.611723308007342,2
2634,jstet_48815,Colleen Ferrary Bader,,Colleen Ferrary Bader,Golf sits in that beautiful junction between perfection and frustration.,10,white,female,llm,llm,1500.0,3.1760912590556813,8
1298,jstet_456594,Coolio,,Coolio,Life is too short to not have fun we are only here for a short time compared to the sun and the moon and all that.,26,black,male,wikidata,llm,6800000.0,6.832508912706237,1
904,jstet_181077,Coretta Scott King,,Coretta Scott King,Hate is too great a burden to bear. It injures the hater more than it injures the hated.,18,black,female,wikidata,wikidata,867000.0,5.93801909747621,9
1300,jstet_187866,Corey Aaron Burkes,,Corey Aaron Burkes,"If you start most of your sentences with 'Why Can't', 'Why Not', or 'What if', you'll build a stronger imagination.",22,black,male,llm,llm,1770.0,3.247973266361807,2
1302,jstet_493591,Corey Hawkins,,Corey Hawkins,"Sometimes you just need to raise your voice. And sometimes a little anger is necessary, to be honest.",18,black,male,wikidata,llm,287000.0,5.457881896733992,2
912,jstet_440448,Corrine Brown,,Corrine Brown,"States get to improve transportation infrastructure; that creates economic development, puts people back to work and, most important, enhances safety and improves local communities.",24,black,female,wikidata,wikidata,56800.0,4.754348,1
1303,jstet_471953,Count Basie,,Count Basie,"All I wanted was to be big, to be in show business and to travel... and that's what I've been doing all my life.",26,black,male,wikidata,wikidata,2950000.0,6.469822,1
1304,jstet_474312,Courtney B. Vance,,Courtney B. Vance,"I've done a lot of movies, but my favorite was 'Blind Faith.",13,black,male,wikidata,llm,512000.0,5.70927,1
42,jstet_73919,Courtney Milan,,Courtney Milan,Friendship was a concept men bandied about to save face when they were rejected.,14,asian,female,wikidata,llm,93800.0,4.972202838379064,8
1797,jstet_343854,Cristina García,,Cristina García,It seemed to him that life's true tragedy was to lift up one's voice among the living and be met with indifference.,24,latino,female,wikidata,llm,5940000.0,6.7737864449811935,4
1804,jstet_45954,Cristina Marrero,,Cristina Marrero,"As outsiders looking in, my readers and I must reform how we think so we may open ourselves to new forms of knowledge.",23,latino,female,llm,llm,33900.0,4.5301996982030825,4
1806,jstet_390514,Cynthia A. Rodriguez,,Cynthia A. Rodriguez,She owned my eyes. From the moment I saw her. They found purchase on any bit of her that was visible.,21,latino,female,llm,llm,71600.0,4.854913022307856,2
913,jstet_413114,Cynthia E. Varnado,,Cynthia E. Varnado,It is impossible to keep a straight face in the presence of one or more kittens.,16,black,female,llm,llm,1850.0,3.267172,1
1305,jstet_467190,D'Brickashaw Ferguson,,D'Brickashaw Ferguson,"When the season ends, I like to take a little time off from the diet I follow when I'm playing.",21,black,male,wikidata,llm,34700.0,4.540329,1
916,jstet_168468,D. Antoinette Foy,,D. Antoinette Foy,The sky never falls with the rain. It is never weighed down by all that it carries. It takes all of its anchorsand turns them into stars. Learn from this.,30,black,female,llm,llm,9950.0,3.9978230807457256,9
391,jstet_366934,D.T. Suzuki,,D.T. Suzuki,God against man. Man against God. Man against nature. Nature against man. Nature against God. God against nature. Very funny religion!,21,asian,male,wikidata,llm,200000.0,5.301029995663981,2
1307,jstet_494005,Daley Thompson,,Daley Thompson,"I've still got a small fitness and conditioning business where I travel round the world doing stuff for individuals and corporations, mainly fitness training.",25,black,male,wikidata,llm,101000.0,5.004321373782642,2
1813,jstet_337138,Danabelle Gutierrez,,Danabelle Gutierrez,"Even through the smoke,you are still the most beautiful thingin this city and I, well, I am stillthe last thing you’d save in a fire.",27,latino,female,llm,llm,4150.0,3.618048096712093,8
2135,jstet_123261,Daniel Adorno,,Daniel Adorno,"If we must die, then let us die fighting a battle worthy of remembrance in the tales of our descendants!",20,latino,male,llm,llm,17600.0,4.245513,1
3012,jstet_413961,Daniel L. Reardon,,Daniel L. Reardon,In the long run the pessimist may be proved to be right but the optimist has a better time on the trip.,22,white,male,llm,llm,3110.0,3.492760389026837,1
2136,jstet_114743,Daniel Saldaña París,,Daniel Saldaña París,"For her, marriage was a sweetened version of murder.",9,latino,male,wikidata,llm,88600.0,4.947434,1
1309,jstet_493713,Danny Glover,,Danny Glover,"I was able to do To Sleep with Anger, a very powerful film about African Americans, their spirituality, and the things that happened within a small community and a family.",30,black,male,wikidata,wikidata,1970000.0,6.2944662261615925,2
1310,jstet_3345,Dany Laferrière,,Dany Laferrière,People are unhappy when they get something too easily. You have to sweat--that's the only moral they know.,20,black,male,wikidata,llm,535000.0,5.728354,1
1313,jstet_25568,Darnell Lamont Walker,,Darnell Lamont Walker,There's an inexplicable joy that exists on a brown child's face and in the way they navigate their world long before they discover they're hated.,28,black,male,wikidata,llm,18600.0,4.269512944217916,9
2643,jstet_475866,Dasha Zhukova,,Dasha Zhukova,"If you're a devoted collector of design, you seek out objects you can love to live with but also live in.",22,white,female,wikidata,llm,142000.0,5.152288344383057,2
3014,jstet_480350,Dave Attell,,Dave Attell,I have an imagination because my life is so boring that my imagination lets me get off the reality of what's going on.,24,white,male,wikidata,llm,484000.0,5.684845361644412,2
1321,jstet_431329,David Alan Grier,,David Alan Grier,"As I get older, my sense of humor is my biggest asset.",12,black,male,wikidata,wikidata,265000.0,5.423246,1
2137,jstet_152552,David B. Ramirez,,David B. Ramirez,"Now I check myself in the mirror.""Why do women do that?"" he asks.""What?""""Look yourself down like there's some problem needs fixing. You're better than fine.",30,latino,male,llm,llm,5810.0,3.764176,1
3015,jstet_419130,David Bly,,David Bly,Striving for success without hard work is like trying to harvest where you haven't planted.,16,white,male,wikidata,llm,46200.0,4.664641975556125,1
1322,jstet_120721,David Brown Jr.,,David Brown Jr.,"When we begin to view our experiences through the lens of gratitude, our heart, mind and spirit naturally expand.",19,black,male,llm,llm,205000.0,5.311754,1
2138,jstet_289823,David Consuegra,,David Consuegra,"Because the eye has seen, thoughts are structured upon images and not upon ideas.",14,latino,male,wikidata,llm,43300.0,4.636488,1
2139,jstet_368228,David Corralez,,David Corralez,A Dirty Clown Is a Ridiculously Clean when standing amongst Politicians.,11,latino,male,llm,llm,12400.0,4.093422,1
2140,jstet_50407,David D'escoto,,David D'escoto,"Children, who once looked to their parents for leadership, now turn to their teachers for knowledge, their peers for wisdom, and their music and televisions for entertainment.",27,latino,male,llm,llm,1160.0,3.064458,1
1323,jstet_288825,David Dennis,,David Dennis,I want to keep living in this beautiful dream-world of ours.,12,black,male,wikidata,llm,295000.0,5.469822,1
3018,jstet_450639,David Hockney,,David Hockney,I draw flowers every day and send them to my friends so they get fresh blooms every morning.,18,white,male,wikidata,wikidata,6290000.0,6.798650645445269,8
3028,jstet_292194,David Kinnaman,,David Kinnaman,"Fewer than half of churchgoers, including born-again Christians, felt strongly that their church demonstrates unconditional love.",17,white,male,wikidata,llm,34700.0,4.540329474790874,4
3033,jstet_332473,David Kirkpatrick,,David Kirkpatrick,He sent Zuckerberg a letter proposing Viacom would pay $1.5 billion to buy the two-year-old company.,19,white,male,wikidata,llm,135000.0,5.130333768495007,2
2142,jstet_226723,David Lucero,,David Lucero,"Yes, I could stop writing... But only after I shoot myself.",11,latino,male,llm,llm,245000.0,5.389166084364533,2
2144,jstet_484034,David Ortiz,,David Ortiz,"My mom, she wasn't like a baseball mother who knew everything about the game. She just wanted me to be happy with what I was doing.",27,latino,male,wikidata,llm,2550000.0,6.406540180433956,2
3040,jstet_251553,David R. Wommack,,David R. Wommack,"FAMILY. The ties that bind. The cement that builds character, strength of purpose, mutual respect, values.",16,white,male,llm,llm,1580.0,3.198657086954422,8
392,jstet_191804,David W. Wang,,David W. Wang,Nothing happens to a business growth until someone sells its product.,11,asian,male,llm,llm,43600.0,4.639486,1
393,jstet_455669,Dayananda Saraswati,,Dayananda Saraswati,"No human heart is denied empathy. No religion can demolish that by indoctrination. No culture, no nation and nationalism - nothing can touch it because it is empathy.",27,asian,male,wikidata,llm,348000.0,5.541579,1
1815,jstet_234607,Deborah Barreto,,Deborah Barreto,I have no powers of my own. I'm a dud.,11,latino,female,llm,llm,9300.0,3.968483,1
395,jstet_116136,Deepak Mehra,,Deepak Mehra,"Career is a marathon race, not a 100-meter sprint",12,asian,male,wikidata,llm,244000.0,5.38738982633873,2
396,jstet_273621,Deepak Vidyarthi,,Deepak Vidyarthi,An effort disbursed to become like a god takes us closer towards finding him.,14,asian,male,llm,llm,4680.0,3.670246,1
397,jstet_368061,Deepak Yadav,,Deepak Yadav,Two Things to be accepted for sure in life time?1. Birth2. Death,13,asian,male,wikidata,llm,3710000.0,6.569374,1
3044,jstet_117755,Deke Sharon,,Deke Sharon,The human voice was the first instrument and remains the most powerful and effective method of musical creation and emotional transference.,21,white,male,wikidata,llm,426000.0,5.629409599102719,5
926,jstet_484588,Della Reese,,Della Reese,My mother was a personal friend of God's. They had ongoing conversations.,13,black,female,wikidata,wikidata,243000.0,5.385606273598312,2
1336,jstet_454600,Dennis Brown,,Dennis Brown,"Well, until this very day, I'm still learning.",9,black,male,wikidata,llm,1550000.0,6.190332,4
2145,jstet_458967,Desi Arnaz,,Desi Arnaz,Good things do not come easy. The road is lined with pitfalls.,12,latino,male,wikidata,llm,1390000.0,6.143015,1
400,jstet_191478,Desmond Ong,,Desmond Ong,"When you have your revenue streams set up the right way, you can be confident the dollars are rolling in no matter what",23,asian,male,llm,llm,89700.0,4.952792443044092,2
1340,jstet_15937,Desmond Tutu,,Desmond Tutu,We may be surprised at the people we find in heaven. God has a soft spot for sinners. His standards are quite low.,23,black,male,wikidata,llm,2190000.0,6.340444114840119,9
1326,jstet_20697,DeWayne Owens,,DeWayne Owens,"I believe in what you see is what you get, but I also believe in what you see is getting better.",21,black,male,llm,llm,28100.0,4.44870631990508,9
401,jstet_194331,Dhiraj Das,,Dhiraj Das,"A challenge to your bad luck is your confidence. Your confidence, you and your patience is your good luck.",19,asian,male,llm,llm,158000.0,5.198657,1
1816,jstet_458335,Diana Lopez,,Diana Lopez,My parents sacrificed so much for all of us. It makes me want to give back to them by being the best I can be.,25,latino,female,wikidata,llm,3820000.0,6.582063,1
1817,jstet_192254,Diana Valerio,,Diana Valerio,"Lesson learned - in doing business, do not COMPETE but be COMPETITIVE.",11,latino,female,llm,llm,29500.0,4.469822,1
2646,jstet_392765,Diane Messidoro,,Diane Messidoro,lying in bed with Johnny Depp sussing out which males are what kind of pet from their clothes.,18,white,female,llm,llm,3250.0,3.5118833609788744,2
2649,jstet_127920,Diane Samuels,,Diane Samuels,Remember that we always love and think of you. Always. Mother.,11,white,female,wikidata,llm,51500.0,4.711807229041191,9
3049,jstet_430158,Dick Cavett,,Dick Cavett,The emotions in all true anxiety dreams are next to unbearable.,11,white,male,wikidata,llm,868000.0,5.938519725176492,10
2146,jstet_47006,Diego Belmonte,,Diego Belmonte,My mind is a collection of truths that I have extracted from greatest thinkers throughout human history,17,latino,male,llm,llm,22200.0,4.346353,1
2149,jstet_310448,Diego Rivera,,Diego Rivera,Marx made theory... Lenin applied it with his sense of large-scale social organization... And Henry Ford made the work of the socialist state possible.,25,latino,male,wikidata,llm,3960000.0,6.597695185925512,3
1348,jstet_462995,Dikembe Mutombo,,Dikembe Mutombo,"God put us here to prepare this place for the next generation. That's our job. Raising children and helping the community, that's preparing for the next generation.",29,black,male,wikidata,wikidata,2690000.0,6.429752,1
1350,jstet_386491,Dinaw Mengestu,,Dinaw Mengestu,"In fact, there is nothing so easily remade as our definitions of ourselves.",13,black,male,wikidata,llm,410000.0,5.612783856719736,2
50,jstet_100101,Divya Chawla,,Divya Chawla,You can Save Time with Writing but you can Save a Life by Reading.,14,asian,female,llm,llm,148000.0,5.170262,1
52,jstet_193884,Divya Singh,,Divya  Singh,"Love is a gamble, heartbreak is the cost.But never lose hope, for love is never truly lost.",18,asian,female,llm,llm,1690000.0,6.227886704613674,2
1352,jstet_459896,Doc Rivers,,Doc Rivers,I don't think you should ever run from history. You should learn from it and embrace it.,18,black,male,wikidata,llm,827000.0,5.917505509552547,2
1820,jstet_498634,Dolores Huerta,,Dolores Huerta,"My dad was very intelligent, had a very strong personality. I was amazed with my father.",16,latino,female,wikidata,llm,363000.0,5.559906625036112,2
3059,jstet_471223,Dominic Monaghan,,Dominic Monaghan,I enjoy the preparatory elements of travel - packing my bags and choosing my outfits - but my favourite part is getting there.,21,white,male,wikidata,llm,331000.0,5.519827993775719,2
2150,jstet_128084,Dominic Toretto,,Dominic Toretto,"You don't turn your back on family, even when they do.",12,latino,male,wikidata,llm,1520000.0,6.181844,1
1353,jstet_445640,Don Cornelius,,Don Cornelius,"When I have a job to do, time means nothing. I lose patience with people who work on a clock.",20,black,male,wikidata,llm,204000.0,5.30963,1
3060,jstet_489905,Donald Dunn,,Donald Dunn,I'm the middle man. I try to keep people happy. I go out of my way to get a smile. That's the way my mother raised me.,29,white,male,wikidata,llm,67500.0,4.829303772831025,1
934,jstet_483834,Donna Brazile,,Donna Brazile,I was motivated to be different in part because I was different.,12,black,female,wikidata,wikidata,345000.0,5.537819095073274,8
938,jstet_353781,Dora Okeyo,,Dora Okeyo,Your tongue is moving my King but the words are not making their way to my ears,17,black,female,llm,llm,3290.0,3.5171958979499744,2
3061,jstet_372116,Doug Collins,,Doug Collins,Any time Detroit scores more than 100 points and holds the other team below 100 points they almost always win.,20,white,male,wikidata,llm,340000.0,5.531478917042255,1
3063,jstet_478785,Douglas Sirk,,Douglas Sirk,"In the 19th century, you had bourgeois art without politics - an almost frozen idea of what beauty is.",18,white,male,wikidata,llm,712000.0,5.852479993636856,2
2662,jstet_490345,Dove Cameron,,Dove Cameron,Everything is just so much more romantic and real when it's yours and it's private.,17,white,female,wikidata,wikidata,6020000.0,6.779596491257824,4
403,jstet_450325,Du Fu,,Du Fu,"This morning's scene is good and fine, Long rain has not harmed the land.",15,asian,male,wikidata,llm,597000.0,5.775974,1
1821,jstet_117344,Dulcinea Martinez,,Dulcinea Martinez,Without music life would B flat,6,latino,female,llm,llm,8240.0,3.915927,1
53,jstet_207026,Dương Thu Hương,,Dương Thu Hương,"A rich man loves to work, a poor man loves to eat.",12,asian,female,wikidata,llm,476000.0,5.677607,1
1357,jstet_472542,Dwyane Wade,,Dwyane Wade,I don't think the world focuses on the positive things enough.,12,black,male,wikidata,wikidata,4360000.0,6.639486489268586,4
1362,jstet_175253,E. R. Braithwaite,,E.R. Braithwaite,"So long as we learn it doesn’t matter who teaches us, does it?",14,black,male,llm,llm,30900.0,4.489958479424835,4
1360,jstet_378668,E.J. Jackson,,E.J. Jackson,Imagination is the highest kite one can fly.,10,black,male,llm,llm,160000.0,5.20412,1
1365,jstet_283033,Earl M. Coleman,,Earl M. Coleman,Muse’s creations are predominately lyrical often resulting in poetic sonnets and fairytale like art.,15,black,male,llm,llm,4410.0,3.644439,1
1366,jstet_411147,Ed Gardner,,Ed Gardner,Opera is when a guy gets stabbed in the back and instead of bleeding he sings.,16,black,male,wikidata,llm,75300.0,4.876795,1
404,jstet_381043,Ed Park,,Ed Park,A New York plate that said you die. (Dark City Lights),11,asian,male,wikidata,llm,111000.0,5.045323,1
3066,jstet_335580,Ed Wood,,Ed Wood,One is always considered mad when one perfects something that others cannot grasp.,13,white,male,wikidata,llm,1100000.0,6.041392685158225,2
1367,jstet_383317,Eddie Murphy- Beverly Hills Cop,,Eddie Murphy- Beverly Hills Cop,Are You Driving With Your Eyes Open? Or Are You like Using The Force?,14,black,male,llm,llm,50400.0,4.702431,1
2153,jstet_497332,Edgar Ramirez,,Edgar Ramirez,"I had to understand the whole bounty hunting thing, because we don't have that in Venezuela. Nothing similar at all, at least not legal.",25,latino,male,wikidata,llm,1230000.0,6.089905111439398,2
2665,jstet_453183,Edith Pearlman,,Edith Pearlman,"Architecture is undistinguished, sometimes derelict, but occasionally, as in 'Post and Beam,' there is something arresting in a setting... the building behind the Cathedral.",24,white,female,wikidata,llm,13700.0,4.136720567156407,2
3068,jstet_310212,Edmund Morris,,Edmund Morris,Wall Street billionaires are predicting that Roosevelt-style railroad rate regulation will sooner or later bring about financial catastrophe. [ca. 1906],21,white,male,wikidata,llm,96000.0,4.982271233039568,2
2161,jstet_370092,Eduardo Galeano,,Eduardo Galeano,"Disasters are called natural, as if nature were the executioner and not the victim",14,latino,male,wikidata,llm,3800000.0,6.57978359661681,8
2163,jstet_179015,Eduardo Halfon,,Eduardo Halfon,A story is nothing but a lie. An illusion. And that illusion only works if we trust in it.,19,latino,male,wikidata,llm,569000.0,5.755112,1
2164,jstet_64698,Edward Medina,,Edward Medina,If Fran Lebowitz and Ian Fleming had blessed the world with a love child it would have been author J. Fields Jr.,22,latino,male,wikidata,llm,136000.0,5.133539,1
3071,jstet_473748,Edward Witten,,Edward Witten,I don't care about movies. I tend to play badminton once a week.,14,white,male,wikidata,llm,229000.0,5.359835482339888,2
405,jstet_52506,Eknath Easwaren,,Eknath Easwaren,We each can foster loving and kind relationships through meditation and repeating mantras.,13,asian,male,llm,llm,419000.0,5.622214,1
1368,jstet_461768,El DeBarge,,El DeBarge,I want the world to know that everybody deserves a second chance.,12,black,male,wikidata,llm,268000.0,5.428135,1
2167,jstet_132361,El Fuego,,El Fuego,"Go without the latest iPhone, explore the world and discover...",10,latino,male,llm,llm,36300000.0,7.559906625036112,4
